article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
707155003,707155,KARIN+,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Sports bra in fast-drying functional fabric with a lined front, racer back with sections in ventilating mesh and a wide elastic hem. Medium support."
707269001,707269,Khloe SP Seamless Andes,-1,Unknown,Unknown,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in microfibre with underwired, thickly padded cups to maximise the bust and create a fuller cleavage, Adjustable shoulder straps, a wide hook-and-eye fastening at the back and elasticated ribbing at the hem. Designed with the minimum number of seams for a seamless, comfortable feel against the skin."
707269003,707269,Khloe SP Seamless Andes,-1,Unknown,Unknown,1010016,Solid,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in microfibre with underwired, thickly padded cups to maximise the bust and create a fuller cleavage, Adjustable shoulder straps, a wide hook-and-eye fastening at the back and elasticated ribbing at the hem. Designed with the minimum number of seams for a seamless, comfortable feel against the skin."
707269004,707269,Khloe SP Seamless Andes,-1,Unknown,Unknown,1010016,Solid,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in microfibre with underwired, thickly padded cups to maximise the bust and create a fuller cleavage, Adjustable shoulder straps, a wide hook-and-eye fastening at the back and elasticated ribbing at the hem. Designed with the minimum number of seams for a seamless, comfortable feel against the skin."
707269005,707269,Khloe SP Seamless Andes,306,Bra,Underwear,1010016,Solid,53,Dark Pink,2,Medium Dusty,13,Brown,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Super push-up bra in microfibre with underwired, thickly padded cups to maximise the bust and create a fuller cleavage, Adjustable shoulder straps, a wide hook-and-eye fastening at the back and elasticated ribbing at the hem. Designed with the minimum number of seams for a seamless, comfortable feel against the skin."
707293001,707293,Buzz strappy padded abeline,306,Bra,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Lace bra with non-wired, moulded, lightly padded cups that shape the bust and provide good support. Narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
707378002,707378,P Rory dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Dress in a patterned crêpe weave with wide, frill-trimmed wrapover sleeves and a seam at the waist with concealed elastication, a drawstring and decorative frill. The design includes a double layer at the top to help retain warmth while allowing easier nursing access."
707427001,707427,Voyeur Padded Swimsuit,57,Swimsuit,Swimwear,1010016,Solid,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined swimsuit with a deep V-neck at the front, decorative knot detail at the bust and ties that fasten at the back of the neck."
707777009,707777,Jacket Boxy,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Short, boxy-style jacket in washed denim with a collar, buttons down the front, dropped shoulders and long sleeves with buttoned cuffs. Flap chest pockets with a button and side pockets."
708021001,708021,PINKY Loose Fitted Tank,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey with a racer back.
708021006,708021,PINKY loose fit tank,253,Vest top,Garment Upper body,1010016,Solid,41,Light Red,2,Medium Dusty,18,Red,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey with a racer back.
708132001,708132,NORMA cropped conscious+,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"3/4-length sports trousers in lightweight, fast-drying functional fabric with an elasticated waist and side pockets. Tapered legs with a mesh section at the back and ribbed hems. The trousers are made partly from recycled polyester."
708138002,708138,Nikki Blazer,264,Blazer,Garment Upper body,1010026,Other structure,6,Light Grey,1,Dusty Light,12,Grey,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Jacket in woven fabric with a shawl collar, pockets in the side seams and 3/4-length gathered sleeves. No fasteners. Lined."
708138009,708138,Nikki Blazer,264,Blazer,Garment Upper body,1010026,Other structure,12,Light Beige,1,Dusty Light,11,Beige,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Jacket in woven fabric with a shawl collar, pockets in the side seams and 3/4-length gathered sleeves. No fasteners. Lined."
708175002,708175,Lykke Brazilian Acacia Low,286,Underwear bottom,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in microfibre and mesh with a low waist, lined gusset, wide sides and half-string back."
708185006,708185,Eagle slacks,272,Trousers,Garment Lower body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with a high waist, concealed hook-and-eye fastener, zip fly and adjustable belt. Side pockets, fake welt back pockets and tapered legs with creases."
708311001,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010026,Other structure,6,Light Grey,1,Dusty Light,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311006,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311010,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,8,Dark Grey,4,Dark,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311023,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,92,Green,1,Dusty Light,20,Khaki green,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311026,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,52,Pink,1,Dusty Light,4,Pink,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311027,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,51,Light Pink,1,Dusty Light,4,Pink,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311029,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010026,Other structure,51,Light Pink,1,Dusty Light,4,Pink,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708311030,708311,vermont fancy slacks (1),272,Trousers,Garment Lower body,1010004,Check,12,Light Beige,1,Dusty Light,11,Beige,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Ankle-length trousers in woven fabric with creases, a regular waist, hook-and-eye fastener and zip fly. Diagonal side pockets and fake welt back pockets."
708345010,708345,DINGO TEE,255,T-shirt,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in soft, printed jersey with short sleeves and ties at the hem."
708394001,708394,MARY LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Fitted, off-the-shoulder top in soft jersey made from a viscose blend with a V-neck front and back and long sleeves."
708428004,708428,Bella l/s,254,Top,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Linen jersey top in a relaxed fit with a V-neck, long sleeves and a tie detail at the hem."
708459004,708459,Frille,254,Top,Garment Upper body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in viscose crêpe jersey with a slightly wider neckline, short, flounced sleeves and short slits in the sides."
708459006,708459,Frille,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in viscose crêpe jersey with a slightly wider neckline, short, flounced sleeves and short slits in the sides."
708464004,708464,STORK FANCY,255,T-shirt,Garment Upper body,1010016,Solid,92,Green,1,Dusty Light,19,Green,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Off-the-shoulder blouse in woven fabric with lace and decorative ties at the front, elastication at the top and short sleeves."
708471001,708471,Ellen linen,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"V-neck top in airy slub linen jersey. Short dolman sleeves with a slit and ties, and a straight-cut hem."
708471006,708471,Ellen linen,254,Top,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"V-neck top in airy slub linen jersey. Short dolman sleeves with a slit and ties, and a straight-cut hem."
708478001,708478,Becky softpant,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Ankle-length trousers in soft viscose jersey with covered elastication at the waist, side pockets and straight, wide legs."
708485004,708485,Klaudia dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Fitted, calf-length dress in ribbed jersey made from a viscose blend with a deep neckline front and back, gathers in the side seams for best fit over the tummy, and slits in the sides. Unlined."
708499006,708499,Johnny,253,Vest top,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Sleeveless top in soft viscose jersey with a lace section over the shoulders and a wide neckline with gathers front and back.
708767001,708767,Biker pinafore Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress with a zip down the front and adjustable straps with metal buckles. Detachable, adjustable belt at the waist and a small front pocket with a flap and press-stud."
708767010,708767,Biker pinafore Dress,265,Dress,Garment Full body,1010004,Check,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, fitted dress with a zip down the front and adjustable straps with metal buckles. Detachable, adjustable belt at the waist and a small front pocket with a flap and press-stud."
708868002,708868,Sabini dress,265,Dress,Garment Full body,1010007,Embroidery,73,Dark Blue,2,Medium Dusty,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in woven fabric with embroidered details, a sewn-in wrapover at the front, wide, 3/4-length sleeves and an elasticated seam at the waist. Scalloped V-neck, cuffs and hem. Partly lined in jersey."
708868003,708868,Sabini dress (1),265,Dress,Garment Full body,1010007,Embroidery,82,Turquoise,1,Dusty Light,7,Turquoise,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in woven fabric with embroidered details, a sewn-in wrapover at the front, wide, 3/4-length sleeves and an elasticated seam at the waist. Scalloped V-neck, cuffs and hem. Partly lined in jersey."
709346001,709346,Cool Penny Grip phone case,78,Other accessories,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Smartphone case in transparent plastic with metallic-coloured trims and a smartphone ring with a disc that can be rotated by 360°. Fits iPhones 6-8.
709746001,709746,Louie Heel,90,Pumps,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals with covered block heels and imitation leather insoles. Heel 8 cm.
709746003,709746,Louie Heel,90,Pumps,Shoes,1010016,Solid,10,White,3,Light,9,White,3528,Heels,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals with covered block heels and imitation leather insoles. Heel 8 cm.
709987009,709987,Cala dress,265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Short, V-neck dress in woven fabric with a small stand-up collar and buttons at the top. Long sleeves with wide, buttoned cuffs, an elasticated seam at the waist and a decorative belt with a metal buckle."
710056003,710056,Kriss kross sandal,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Slides in imitation suede with crossover straps. Imitation suede insoles and fluted soles.
710194001,710194,Sandy,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Loose-fitting vest top in an airy satin weave with a V-neck front and back.
710194005,710194,Sandy,253,Vest top,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,Loose-fitting vest top in an airy satin weave with a V-neck front and back.
710438001,710438,SUMMER gymbag,66,Bag,Accessories,1010016,Solid,61,Light Purple,1,Dusty Light,9,White,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories,Mesh gym bag with a drawstring at the top. Can be carried like a backpack. Polyester lining. Size 40x45 cm.
710554003,710554,GOSSIP CONSCIOUS TANK TOP,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey. Racer back with a horizontal strap at the back of the neck and crossover shoulder straps with an open section at the back. Rounded hem. The polyester content of the vest top is partly recycled.
710682003,710682,KICKI FELTHAT,509,Felt hat,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hat in felted fabric with a band. Width of brim 6.5 cm.
710729008,710729,Veronica dress,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,Short dress in a crêpe weave with a V-neck and wrapover front with concealed press-studs. Short sleeves and a seam at the waist with a sewn-in tie belt.
710876001,710876,Kennedy skinny stretch chinos,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
710876023,710876,Kennedy skinny chinos,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
710876030,710876,Kennedy skinny chinos,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
710876036,710876,Kennedy skinny stretch chinos,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and welt back pockets with a button. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette."
710877015,710877,Heath slim chinos,272,Trousers,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,5656,Trouser,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Chinos in washed cotton twill with a zip fly, side pockets and welt back pockets. Slim fit which is relaxed over the thighs and tapers from the knees down for a relaxed, well-tailored look."
710888001,710888,Unicorn head,78,Other accessories,Accessories,1010016,Solid,10,White,3,Light,9,White,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Soft pile fancy dress hat in the shape of a unicorn with padding, embroidery, sewn-on ears and a sewn-on horn. Hook and loop fastener at the front. Lined. Polyester padding."
711053003,711053,Tess Tee.,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in soft jersey made from a cotton blend with short sleeves with sewn-in turn-ups.
711053005,711053,Tess Tee.,255,T-shirt,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in soft jersey made from a cotton blend with short sleeves with sewn-in turn-ups.
711053009,711053,Tess Tee.,255,T-shirt,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in soft jersey made from a cotton blend with short sleeves with sewn-in turn-ups.
711053026,711053,Tess Tee.,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in soft jersey made from a cotton blend with short sleeves with sewn-in turn-ups.
711416003,711416,Chicken jumpsuit,272,Trousers,Garment Lower body,1010016,Solid,93,Dark Green,4,Dark,20,Khaki green,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Sleeveless, ankle-length jumpsuit in woven fabric with a V-neck, wrapover front and seam with a sewn-in tie belt at the waist. Concealed zip and at the back, concealed pockets in the side seams and straight, wide legs. Lined at the top."
711440001,711440,Emerald (1),252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Wrapover top in jersey with a V-neck, seam and detachable tie belt at the waist and long, cuffed sleeves."
711440004,711440,Emerald (1),252,Sweater,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Wrapover top in jersey with a V-neck, seam and detachable tie belt at the waist and long, cuffed sleeves."
711823006,711823,Shorts HW Pixie,274,Shorts,Garment Lower body,1010023,Denim,21,Light Yellow,3,Light,8,Yellow,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"High-waisted shorts in washed, stretch denim with a zip fly and button, fake front pockets, real back pockets and short slits in the sides."
712216010,712216,Prima(1),253,Vest top,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,V-neck top in woven fabric with spaghetti shoulder straps.
712216011,712216,Prima(1),253,Vest top,Garment Upper body,1010016,Solid,22,Yellow,2,Medium Dusty,8,Yellow,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,V-neck top in woven fabric with spaghetti shoulder straps.
712295001,712295,Lucious,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Jacket in woven fabric with a slight sheen. Mesh-lined drawstring hood, zip down the front, zipped side pockets and elasticated cuffs. Mesh lining."
712587004,712587,Bow HW paperwaist,272,Trousers,Garment Lower body,1010017,Stripe,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Trousers woven in a viscose blend with a high paper bag waist with pleats and a detachable tie belt. Zip fly with concealed hook-and-eye fasteners, side pockets and tapered legs."
712924006,712924,New Girl Wide Side Tanga,59,Swimwear bottom,Swimwear,1010016,Solid,52,Pink,7,Medium,4,Pink,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms. Low waist with wide elastication, and a high cut at the back."
712924012,712924,New Girl Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms. Low waist with wide elastication, and a high cut at the back."
712924014,712924,New Girl Cheeky Tanga,59,Swimwear bottom,Swimwear,1010026,Other structure,22,Yellow,4,Dark,8,Yellow,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini bottoms. Low waist with wide elastication, and a high cut at the back."
713154003,713154,LOGG Snow chino,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Ankle-length chinos in stretch cotton with a regular waist, zip fly and button, side pockets, fake welt back pockets and straight-cut legs that taper gently to the hems with creases."
713183001,713183,Serious Lover Balconette,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined balconette bikini top with underwired, lightly padded cups, lacing at the front, detachable, adjustable shoulder straps and hook-and-eye fastening at the back. Side support and a concealed silicone trim at the top."
713199001,713199,Wannabe Superpush,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, super push-up balconette bikini top with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Detachable, adjustable shoulder straps and a metal fastener at the back."
713199009,713199,Lazer Razer Super Push,298,Bikini top,Swimwear,1010016,Solid,42,Red,5,Bright,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, super push-up balconette bikini top with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Detachable, adjustable shoulder straps and a metal fastener at the back."
713336005,713336,LOGG Ivy linen shorts,272,Trousers,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,9,White,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Shorts woven in a linen blend with an elasticated drawstring waist, side pockets, two fake back pockets and short slits in the hems."
713349001,713349,Ilse Padded Halterneck,306,Bra,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Halterneck bralette in soft lace with lined, lightly padded cups with removable inserts that shape the bust and provide light support. No fasteners."
713533003,713533,Aruba denim jacket,262,Jacket,Garment Upper body,1010023,Denim,92,Green,2,Medium Dusty,19,Green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short jacket in washed cotton twill with a collar and buttons down the front. Flap chest pockets with a button, side pockets and buttoned cuffs."
713533008,713533,Aruba denim jacket,262,Jacket,Garment Upper body,1010023,Denim,51,Light Pink,1,Dusty Light,4,Pink,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Short jacket in washed cotton twill with a collar and buttons down the front. Flap chest pockets with a button, side pockets and buttoned cuffs."
713699002,713699,MOLLY OFF SHOULDER,258,Blouse,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Short, off-the-shoulder blouse in a crêpe weave with elastication and a frill trim at the top and 3/4-length sleeves with elastication at the cuffs."
713699004,713699,MOLLY OFF SHOULDER,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Short, off-the-shoulder blouse in a crêpe weave with elastication and a frill trim at the top and 3/4-length sleeves with elastication at the cuffs."
713986005,713986,Manson slim blz TVP,264,Blazer,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels with a decorative buttonhole, a chest pocket, flap front pockets and one inner pocket. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
