customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
e76e8370e50b6185dd40d4b6accb6c2f0e59555827d44ab93d6a23b7b58459a1,,,ACTIVE,NONE,23,4e873a429544acf575f44f10c9e0949f7523e98cfd117c6a5ca209dc8500108a
e789d525f6c1c163527f662485d7e8043a4c3a8a79a7ec0ec7f2c68872f69a11,,,ACTIVE,NONE,27,6682468f7c2e390857b4b84e0f68e7bb28beec68c65f5fab474536efdee8f5cb
e790faa3c1a407be9a6736b1b908ca5256ac1ff7a156d5caf831a996f67e6899,,,ACTIVE,NONE,34,78f72cd15ed7ab34c23d2f845744fd85d607b76324bce900473418bdb194281f
e7954031b4fbe3213fbfb5627173ad8721538c5b5a483d7ab4e1b9a3b17391b7,,,ACTIVE,NONE,27,220ce138c3dcb1e390ec500596c51871dd0ee937c75f43931f91f173aae8b1f6
e7b51540f9d5401d0ce09177ff19af9e849a1cf26ed845b13820e0548c42a6ac,1.0,1.0,ACTIVE,Regularly,65,d5b3d37e7f81a3b407f2866edaa99148e7b50efd13075b8e95d0b8d325533ff8
e7b77d28b573bd47f257d200e3871a4153ba1937e327468a173f52792947677e,,,ACTIVE,NONE,22,7749a85bf9fbacad220f86b109d813d6df561953569c1020546a4b342dd802a4
e7bc1b710482bfa30ae19ef4035b8103655c79dc9871871fb9ffcfb2ab236182,1.0,1.0,ACTIVE,Regularly,44,42c6f40d80bd5b92e6529c9721c1fab518ead862c1e415b38e96f5e6ec4a9ea1
e7c6b809f630583237fb9d04619471369c575aff6d84ac5b234be18309dcf663,,,ACTIVE,NONE,61,6f0df1ded99198d2d170095b8447a72fb2adf87af2f94802d65513d673114ccb
e7caf5e52a3b7e0ee785dede34d6035895e2d4cab51da0b7078fe5ce546d8024,,,ACTIVE,NONE,62,5dfbd0244b45860a5c5d6bb8fc8acba1279b3166f3479d12feda05c6091db002
e7d61f027b5e67e15692f2c5b9e2b8e82792276a79a83d8efd6ac20416d645db,,,ACTIVE,NONE,43,159f3d2366f4836c175440cfe828e171b3a3eeb841ad5e05aae19812f82bc77a
e7d726e99d94e4abe53155d9525866bbc880aadcd7cf64285968f810c144a124,,,ACTIVE,NONE,35,e421101cf3d21afcbd6521cf67df7ae7557c686116db3da7462f79e6e923033f
e7e6fdb958b629319fabf26e67d39b4e99ae26156b40f10581bd91d20ac5396b,1.0,1.0,ACTIVE,Regularly,33,c862f70e3cc7388beeb290fbf4392c56e4cd2fb267a09114ab98f92ee3f78918
e7e8f07fa06b3341ece10450fc0b8021eee5fb7035d4fad4b0253bdfd480d7cb,,,ACTIVE,NONE,23,bf67915a6b0fc51cae1c0e18b7689752e044b410357d97c64ee5f36c4c767927
e7eb931e4eedb87dad06e0e105f6c21d1096ff4b337dc34133900ba3078e58bc,1.0,1.0,ACTIVE,Regularly,28,5317337946a8001255ae499eddbfb870b4c705cc1ab0d33ea7c5e43069764fda
e7f962fb6e9210b5896163d95c94f7e050d61f2dd4ff21859c0d306f1c9184ee,1.0,1.0,ACTIVE,Regularly,72,6216c64384482c4068c04758b066ea90f37948e6fd8fbe47f7b3196f6f8e2b28
e7fb1763c16d00e2caa94b1ffba64f4098989e32a56a318827cadfa8d2f38308,1.0,1.0,ACTIVE,Regularly,28,6a597ce2817150d40cd3f2d7e04df69da69b7e9a1f71b28cc4dbac1f46b45976
e7fe896c64c01f45c5a0c13076b9112f1a386fead06ac5cd36f069a19b83f112,,,ACTIVE,NONE,52,0a127fa401b65c52c4f454a81ca08481604530958456c24722822e154d423683
e809a9cf6cda88fa2436ecf9aec33f895502fa376e04613c4b2782e2dc372631,1.0,1.0,ACTIVE,Regularly,21,48af32243fa44d6da06e501bde02170bd3f7779ca55c13a5c1d0cf551207fc45
e818b7df3838c675005605808a135c8a9adf0dac2a787e53f3bbaea73d8151a6,1.0,1.0,ACTIVE,Regularly,19,f5c6e9594ffa992084343b92e612366be6320a9db2ead2a8ddf85e84478b4a96
e81bd0c62776970b5bb64a4a4b943cd9342253d6972866d023d179abe25013f0,,,ACTIVE,NONE,41,ee5559e5c56c1228f802a3fdb5a2e14d957301bb3b5606da91c6a9d1a0fcd1cf
e81d738045d4c4222466bf12b9857cdcead4d17731d3340fd2207761faf304f6,,,ACTIVE,NONE,28,1c732ac09746a21965e43af0df6f86a20b981bc027dc0a0047b2dcff71684ee6
e82843d1fa0f28ff30375ee4029cb7d791e665fbe83b2b9eafdf1ef65dffa58c,,,ACTIVE,NONE,56,2fde73742cd3730dc764c2de82b52d2ff73757413ba22d76f648ac33bcbbbc19
e82bcf8fd6347a54d83ff1c71e7e44fa721d965ac6083609777300acea01d2ba,,,PRE-CREATE,NONE,33,af52e02fc8f84a918a763315989fa4cbdc2d33c486c9246fafad7b77d27142d1
e8311203757923ad0ba3e363e7c3102ece3da138fa0989aaa1777eb4a0b489f4,1.0,1.0,ACTIVE,Regularly,29,74da85a049427536cb3652252c8725409b94776d8af53bb70238e3ff2b31a203
e831e2a274c3557809b5924c03d2c1de5852f7c591f09e98af97b7e2e66349fb,,,ACTIVE,NONE,32,22a460fe3c184882dcad20b484d6e028dd33b02ca645a54ef487ad0550e62073
e8323911ec72a8ec9581a49b7e7d7a3fc80b5835529e4ca513c0b41f23fcfd0b,1.0,1.0,ACTIVE,Regularly,30,c83d5732f6c899bf7554cf916e93c625a50875048470f623b8a57fc67eab7168
e83409ee666c858404648c42d4fcd00ad39887d947fecfcc665b43e394ed7092,1.0,1.0,ACTIVE,Regularly,23,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
e8463640905e8548c46f9a0abd37dbb79180dddc32a19668e0717c95f2c3c17c,1.0,1.0,ACTIVE,Regularly,55,d65b5f5895b8b1c96e8d166533dcc3395d6d26e4d1169bf6cfbbdaf4bd3b1b72
e84f9c49a07a5ab6dcce9544d5e39190577c2d8353d4125dfc8709baf4e1b0dd,1.0,1.0,ACTIVE,Regularly,25,bab8ddc8a632d76d4453216915bf1ee70a5f8752e16ce1a3097af19726927449
e853b39f59e8cf6e888a60951e98d08cbcfa47f9adf45aabfd814de967c43009,,,ACTIVE,NONE,23,bd58ec0391bb3f03a6223b8aea91469513ecabda1400b36dbc64fd83fb924117
e85d160059d2bd21375e1067e9574ce26786e4930f955b5397bf1f915096a6ba,,,ACTIVE,NONE,30,c8c5b7ae3f995e6acfd9624ccad612ca18070071871d8482b1cbf18ecfe5cb42
e85fdbba97a72e24d3298599012fce67af852f083b79e76224bc98df08fddcff,1.0,1.0,ACTIVE,Regularly,36,782daa876531078c6bce0856a948e09bf4eb0b7e2f402e6d47956f5969b65879
e85fe3c9a81e836a9b7e7ca72e8a42a0a3fd13f6cb3796a515df79c9d03559c0,,,ACTIVE,NONE,46,caac8415a9e462a313a09fb53f7926d5063b3959655878855ef63e854c5b8421
e861398d1f385390168e0c00945390413a29cdb5b3f5b6e7b8b78a94ef1493ae,,,ACTIVE,NONE,25,f50bc9290a221f386dc4adebc11cf2443e72e99ce7744c2289904da09865034d
e869309165f7a5f5c29524c3afcca6f0489cf84a2e6f23c97d22ca9dd18cfb1a,1.0,1.0,ACTIVE,Regularly,22,08b1c9aa024940f42eda968f9f84fc0806b818d96a1c70a4e7dfe5d95f062a34
e86967a18e14548b332bed84f83a8429df57eb9f187ccf55c096b8c3ef867912,1.0,1.0,ACTIVE,Regularly,55,a45f71c88322c1606741c2d6b2c4d9f311b09f14092a4f4ea606042630168e40
e869f98d2d136aaeffc15654ab8a75ebfbc30fe5a6d47dc7698a5c5d5349d41b,,,ACTIVE,NONE,25,792aac83839d70afda7c31d028fa13e636e1220244f7c359e2603c050646d27f
e86b3fe4ddb13baf09fb8b05042953b1f769daad210ae9cd59bf69b891ecfc22,1.0,1.0,ACTIVE,Regularly,42,2181ca075c97a16f1775e277a99cf4705171d5c0247952ed7fc23dec0ccde2dc
e86fade63279f801235832b8002bc4e0dfe89993f5c155bb077797c978a77453,1.0,1.0,ACTIVE,Regularly,23,afefc25e1feef74fbfecbb4215fe0730871c5830ade6ff0fc4aaa928053a82c7
e87c200069f00299ac79c9edb0300c1fce1ecf6d2e99de748fc198d59e8253e8,,,ACTIVE,NONE,43,d8b109b7162f9b263bcace2ffedc1f2596b7b919a4bcd6ed8d58f4f0d2337d63
e87c9e7955cea9213e69bdbf26f9827cba6358c6c296a3a7c445acec7c30517f,,,ACTIVE,NONE,26,559a48cb1871d02b54474956c93e403f0e99d43f7eae4453485f936b13effe8f
e88a5434bacc0e60a0ded1390cf32dc4b042ef7953f264b48e321e45ecf84da3,1.0,1.0,ACTIVE,Regularly,24,30ce41cce99804618f531bed6ed9b40523dba023b703aeb3195fd81f5a5a5eae
e88ab9a397e86ff06e53fdec8ecd84c34d2bb00d51650a2744dc51e1ddf2901e,,,ACTIVE,NONE,24,12f05b756345722be9f78efd39edc3cf098759c84ecfb93ba60c6b0c72af964e
e88bfc5eede344b27ffe639e311d125263907b0aa5c9f34fe3335b49fba3a41c,,,ACTIVE,NONE,34,fef012b7958dbf79cf66741c9619eedd59d7ebbf409b5758e1360ea7215688ee
e89171bf9d1f9e72041a69675595a356812a9f9df0e519890dbb76144bc67e68,,,ACTIVE,NONE,26,f92e7cfc1fe5d9e635a5b3d361e370ad8833361f9c70f0bf414dbe652da29080
e8a91915e822dfd4739243711119f300e9e119d377efa4a81fce33d43866ff53,,,ACTIVE,NONE,48,68fb3493f1b2a60bdcafd5779066b87699e5d32a198974f75525d83ec41c0b86
e8afc43743f517f2daa0a5504c3442e7678499c053c17342bec17cc9213346ce,1.0,1.0,ACTIVE,Regularly,73,5ef922a7108fbad423a0cdf3ffa21e8bddc7f4f1e21c458ba22799c7c8e33e84
e8b302b42a600526fbc6f582e1a4765c9591e7f66d72425955640fc923eeeb36,1.0,1.0,ACTIVE,Regularly,28,15c6dd5e0d60ec784ef7f28f3255becb0ddff72833a9a654dd8d0cf7a6c7856d
e8c5a5e82b0a73d8ee5fe4c131f32f2bb436d89550079511dc4d9f7646830d29,1.0,1.0,ACTIVE,Regularly,38,d2819f752940ddaf0c6db4c0c47af20160282293d01241076a9e2d1a428e7cf8
e8c653d947da5f3b4d714d2ef33a3a75c171dd74001ec3b143213438b1dc6168,,,ACTIVE,NONE,53,5953c39992460c4b08f8a7f05df3960af7700d66b4db752bf320f81703850226
e8cfb137fa747f1ed21b9576553792fb68463d7efd69b3ab5e9b83f4e9a3580f,,,ACTIVE,NONE,19,4528c3afa8826441e0f16d97bfb8f69e46d1f4d8ef8de8161d772ab8df6d6bfc
e8e02898490f521e947d3277ee881bc079d7747b8d701395af8c80c41d594ada,1.0,1.0,ACTIVE,Regularly,49,1d3fe1f1d89ed9618ebd555ed0c7e7f7f8b923b13e1a4a0c4f83b4c5c83a71e5
e903e81319dfe9f0e4f8ec6903f2562d306488b00074c5286622a5e5abbe3f31,,,ACTIVE,NONE,38,541af10ed71f20b502cf0c4154bea99a46b578d4fbafa28e3a10c8fd9c75edc2
e909affd0cae54e82a60d26b964bbc5e193605ce0b37030d55cfb655d582a454,1.0,1.0,ACTIVE,Regularly,25,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
e90af37b9651132c305ccec8e468c57f96b49b62aef3a6913fd814645eb5c407,1.0,1.0,ACTIVE,Regularly,18,a4d4e0215e755b8b71f252b5b5b779273ef056fc70607752d69f3e9006fe9be7
e90fe4a49dbf2c7d365be058d35108bf14c6f2009ed3f0594d636c6ad09720cc,,,ACTIVE,NONE,51,a579cfce26cb4e97511810eff5e10efeb3409ca0efbb16e76aa4eb97e6a83e65
e91a3a5d8843279cec2844ba82313dd7f6c5a7b545c94efe3b982443389deb31,,,ACTIVE,NONE,42,ea0cfccc866aa6b9fef3b9840aa7ec4f32e8c85d1781534f297d48858d37829a
e91a8e45362a40a6f40d2280c9d95bd0a65b01c351b8d9c7a63e8b8fb3959ea4,,,ACTIVE,NONE,33,c072966bcca8e56666fce108a80d8bf86a0ddcdebc4dce1d55ed4062f072f1c8
e91b26875b44a81c0c7b176bcc6457d604d7d289fecdb6cd4186fe58e72ab9a6,,,ACTIVE,NONE,31,7ba709c05ed9ba132383a41335a4dc7c884a129d7551db56a87295f9acdf520d
e91bc2198ea80c9bb88c516071ef8ccac272f158d7d2e9fb251672774b3659a8,,,ACTIVE,NONE,26,11b4315632629a4fe836736ab6c775d2357ff405be9893d29ac062b7fc57733f
e9298fbc41a39715fb45763508a152668ee48e7563154db8c4677d76ed895cf3,,,ACTIVE,NONE,31,ad7d83c9621d53717429dac2d92e00e7d4e307e4eb236615f4a0aef394c71901
e92a870001cb9fc44aa9b8ed0d22b8cef41892e58307baee3314db9f661624fd,,,ACTIVE,NONE,44,5c1ecde85ba5879bc20be30e22efbf9d3c5dd1abc54c731f9cf6b5a01b68e202
e93726bfdee4c91a343d90a149bb1ae44d0ef301d05a8e7f5a7112df27abf3b0,1.0,1.0,ACTIVE,Regularly,72,a5ae57dd2dd92a5beb0d02b370669b6a6ec6a5b19b4c4f908953e8e326a05f50
e9377f67bad7e9f2ce2b5ecce81a193ff503e748be984b4f2da4687cfedb7a4d,1.0,1.0,ACTIVE,Regularly,44,d1e3e475c5520b0e9b1cb55815cbdef77231f3c4fa6917f6dba6700d227c89bd
e9378dd7a6b0b905a1f72eef8aaddec541d88a2469268bbfb48aa95f99d213a4,,,ACTIVE,NONE,49,2de41163cb941ed84e8c7d144941b00a170245f62bbd432c96dc1c587b2a6ff3
e93921c0db4dd63b9d977d2e29d1ebbb4b7fa336c5e71fe591280d9d5db11f1c,,,ACTIVE,NONE,26,413d1bb63bf4e3d30d83b2d9870aeade08327de5e86f08db9aa47ce5c5fe27e0
e93b7f2a8bba2b014ed726f49e6866b8a7e086213642f60c4281c043e0cdf5ac,,,ACTIVE,NONE,38,c217c57f2e10c5936a08937156cc31633e1bbca4a8e506ae5b79f80f1147e40a
e9408b284b3fb965d6eb53f40e5d57b995efb6019c4f8e8522cfa10509a3928c,1.0,1.0,ACTIVE,Regularly,60,7f2d6b93e28b8bfe721ad1e783f2b6ca4de928a56250a61590f7f3b5dd13e62c
e94e594228909fdc63aa85dd97eda500cfc213efcbaed7d30ce5ca7874e37b89,,,ACTIVE,NONE,21,c3cf639d5323d96c684e66b997da6d5611fb5cc16b032f8b9efee6150d3b95a1
e95780c8589969a54769c405030b37dd1c51870ff07b418bafd70a853da4fdfe,1.0,1.0,ACTIVE,Regularly,34,c702035c1970a9a9f0982744929f311b71422e6ca9baeda1fac72f4957a61047
e95f593a633c1186a3f6d7cbbc7103314d53771d2c8f6be330a9d01a985cd16f,,,ACTIVE,NONE,38,30e979d4fa2670f1757e3b038b8b1510eeda6498fd04cb02e42212032f61c58c
e96bea150333e8c6860b55b55e1a38106ce9c20a2f5ccc5b2e6eb127af3a1d97,,,ACTIVE,NONE,28,9b3cac558eeda6ce69a894869b8cf6bb065d450283d3d1635fd55a554410727b
e9702a33343089bd4fc4eb022ff65ae10a0b12f6946d2ef93761d092f089167b,,,ACTIVE,NONE,26,884254114a25bac927de213e01bef2731402a9d92ea71928f7d54193ca1b005c
e974339781212b94940656af42ba2fb39841bae283513e0ad22f6eb31b03b35b,,,ACTIVE,NONE,29,e40c457acc805b60b0ee63352206f63d98fdee0da5a5570224a588270f031adf
e982df78e864ac02f41d2ca31e3176903a78a8438e8f47bc1860ab4679b70dc0,1.0,1.0,ACTIVE,Regularly,56,f9bc2ff894d5cd55ba29ac6fe711cb1182f885c3e13b4068dcab885cc05c2dcc
e9840833af0f884879e50e8588b7438daddbb3560da4397aeeea80ef27444e33,1.0,1.0,ACTIVE,Regularly,39,35d237a1f43995beb8a665cbda84b8fe561f0227546662e432b5f3eeb3bb7234
e98b4aee25c2366aaa59c20e637e748834732e315a259c5840af4a5c38382c4e,,,ACTIVE,NONE,32,155e69790a1d19255a67b3d35a2b69ad8a9b693fd631d0f491a712b37f0c8010
e98d8da1e0e2764d31f2df006af6d32c8e82ec7d43c67ebfff6cbca027c7afec,,,ACTIVE,NONE,29,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
e99f4ca01aabfc3880c0f2759342320cb3a2e72a31215d63f790c719094ac9d1,,,ACTIVE,NONE,24,89b6d87de19037d52885f9ddd73f612a3897f1a3cae572d5ab600b127034f027
e9a8df79916d6996c359f5a532ec88a584919e3fde24c9906d2f0557141dbcf1,1.0,1.0,ACTIVE,Regularly,46,8f91f0fc21120576cae2f384db1ade8fa2d21fff4107ca8a5ef4fd7f6c7da586
e9afb393d9f02c35fd8db0a54ef63b4bcff0681c1f558bb3306c440161c57ad3,,,ACTIVE,NONE,32,d4bc3236527a6b28ed284d67c76dbb282bc93710e22761e0faddb995d76f19f7
e9c3b7e11cad9021a3606f01e785eba4fa1a1abf8e55bf700d7ffc4039dbfcde,,,ACTIVE,NONE,28,329ea5eef01ee4fb1ff2f9c66df24743b8cf36a754114f89384919a84666941e
e9c585d9ad62a63b40d19ed5b0d9fca97e840c38b8ab2b3c5f6d66e60620c18c,1.0,1.0,ACTIVE,Regularly,39,20d16ea1021692211430b2e5ad2c11f93edd3c67cd8c207fe41a79472bc67a32
e9c8e5bc023974f2b45cde0775f586f4f6d9afd258cf72db26727978294d0233,,,ACTIVE,NONE,27,882ca6188d3c6783b0f3c54ce4336d2d7f2a89705906482109aadc917d0cb463
e9cac540510fecc9ad18cc1c5bf0c5dd72920f5acd334b1b847e83fc00f38fd0,,,ACTIVE,,19,4b4ed51c1377f8306b0fbdbea831227761982bcdbb7d753c35c8b9bf7b946653
e9caee6079c79499ef4285cb190370777a262aab8d5021aacb27ffd1edb45fbc,1.0,1.0,ACTIVE,Regularly,47,41a2b162930684dd6a468366df9ca3e3a6e6b7b14fec8a6d0ef70fc32768687c
e9d8b8ec595c08b54674c26ea92d666be46ebd9083d63f3d2d80ecaa66eccb73,,,ACTIVE,NONE,34,911e68b8b93dbe6155c08353baf350276c875b90c37c482eb0a48a1ec7833521
e9db92b485e003deae756c8c5873c9267dd07ef3a6ac19298d3906a5cf9e8741,1.0,1.0,ACTIVE,Regularly,24,ac1bba76a91177322c454db1addb62e21a665d91e2bcf47161e58b34e0f583ee
e9dec8743604edad23d699c9134b00d4ac58231f82fcc38fb3ee6424b074865e,,,ACTIVE,NONE,60,c3f373fcb5083eb54627c176440d38490c3d185c3f338442d99858312829e6e3
e9defd387275632fd4d8d2f842017881d13059f0d5b59382a7546404b4b373df,1.0,1.0,ACTIVE,Regularly,55,8241dab2e9a7bf25e018e0d3c6408082f0e0ef3b60d7d1d84c61e63e6b029804
e9f188c4a25293118afa2134e9c5dc484fa91e0381983be3cc825a88b38ea9bb,,,ACTIVE,NONE,28,bf19f409569e4deccf6bed1085f3940ebab4dd8a90d056061b55fb08e511cbef
e9f95ad79d6ace1aea4400d271feca6c59228a12866a5a6dfa663ec6df17461a,,,ACTIVE,NONE,28,89f8890eeb72c49dcde3d8f842d1e31f54cd7765a32587a331d0c4dbf3148f6a
ea1201c92ff55e74c0ac97b6a3afc5e3df4d07aadd870c3eea419ebf553f1891,1.0,1.0,ACTIVE,Regularly,54,438a046d7bb573c6379d721f14699ead4682c1083f996733539241e3578e295a
ea12538797d17469e5fa0a9e16793ddab4e7ee96b32e6f4c280fa12c01578cea,,,ACTIVE,NONE,25,ca33a18134f00e2f05448225186f6c4a7097a182725091319dc298497f1a885c
ea19f6479fbbebe1cca02faf851a646701b60d25dba85afd7346c137d6b5a7ed,,,ACTIVE,NONE,51,93c344e837203a95da2477c34abe0a3b3949f45c50022ff92f3efe213d57925d
ea1b1be252c04882b687338d3b771d227a4d4176e2430207928fdbf20bdb7ae7,1.0,1.0,ACTIVE,Regularly,30,f46d2e1e7ece014b17426b1b3fb80b044ba5981541447bd8567d552e82e1dae0
ea2228575f30d59b93f09b0dee6e537acfd9f6549d489c7ac41d56b479b91154,,,ACTIVE,NONE,29,6e5aa1d878677850bbd29ba78587b0f67fa5f7f85805f5a3fa3d058725ecd0ff
ea2812b9f4497f3bc6318e38ca42c09157968e17c191215c844d32eeb6f1a10e,,,ACTIVE,NONE,26,5d3e7051c988ac5c5c27a4932c7496719fd10485dd1eb2561ea55314a3248458
ea2b15c162a500ca1671fef34f96f196a2ac41b2f5fc826a0bc714a1a2824a3a,1.0,1.0,ACTIVE,Regularly,33,70032f43be713f80165ead45d449ae933a0fb041959b315e9aa41dbdfbae8eb8
ea2bc24f40b35531fe4301d9a960ff8c5aca76ea8d4b5b99d90423647fe12bf8,,,ACTIVE,NONE,24,14b3bdc5f106c299d0db0ba2e2e45248b419e47c7a0933c4469ad1525624f751
ea2cea87979671fab03017fe0e2016c9c284ed1018922f9c1901892a499b095d,1.0,1.0,ACTIVE,Regularly,52,8248bd9de4b131a1ae78637afe996496c561fb8bae11d6110952433899667581
ea3571bc5e3bb2bb922d3342186bdcd2aaa61edc3262a47ea10a33fac8c001a1,,,ACTIVE,NONE,38,5b8e5288aa2c0a4d487cd19c1c9c70057b85bd83d88804712a0d8bf49257887f
ea44b7b7fd3cc5241f9343ff7e0eb45b344a0dff2b0b48c20270501848254b80,,,ACTIVE,NONE,61,2449cd014c1f8ec452e58284a5fae52182d82a05b8ee388cb4b919ad3b645d82
ea4d1d9ce68f2a30e9911a1192f15bdafedac18077a516fbb771caae98975587,,,ACTIVE,NONE,36,7a71804c2cd2c247aeeb1d824132133a8eaa16eb84cad103cfdfd0a5297e85a1
ea5eb749041335f73c4392ef55b7fa7ba65d755a2dfa820a54112a5c26290486,1.0,1.0,ACTIVE,Regularly,29,1cdf58fb4cd7660a44c5b5d2283b7baeadfa125690677fd6fd8ed287ed23f912
ea641e8e1c99a2b037bf61ce4a3f97663e7d39f5d690a742a9a95d32a5baeccd,,,ACTIVE,NONE,24,da17cbd01873bd554314c90ac56cb036db9c5a515bea319309b30cca68590eda
ea6c1d2d16ff5369b82e228d5da85ab8df0bc94980e6824c5e0c566a46230c0e,1.0,1.0,ACTIVE,Regularly,21,8d6e1bc3bfed24fc3c0d702361448761be0f33874bc31413e159b9ac965f8521
ea72bdeb886ff1364a9604d97a60f2bd3f20c0196fc6b7df3443da31f566c3a3,,,ACTIVE,NONE,31,4ef66dc8ea67226903be584f82e5bdafbbac3fa824c8e3b93becc9e5bf1a0457
ea74de19926f8f6e8377744f9e5088541b6ae32b088958f2bce05ebb71cdf590,,,ACTIVE,NONE,44,87d32bb4327f331f358fda2c32544e9948b83994e3f30b5531b32ade5235b226
ea841451567782ca4a8821848b5a18cab3cae46153662b9d7a830a605f74038d,,,ACTIVE,NONE,26,6e89eb4063db2c0a1f4cdf61cfaf788fe260c1e3ede7fa53158cf62ad648cc68
eab0ac38b943ca479984ebf6e2950e08e5e8a6729baea0259e54100050eb894c,,,ACTIVE,NONE,30,358f01e947a8ecf1fba8c60787457bfc9d345aa4852754728a61fefdfd447f4c
eac4cd202994cd4e7eb08c443dd3854db65d4cba52eb35dc8d30f0cfc58845e0,,,ACTIVE,NONE,36,711c860326318b80371619c0699dcca99aef58f921197dd8b64f5fd0c9900338
eacd1ee3488fc388ce858c136f50ffee3bc70b42f80cf786a718178968c23e0d,1.0,1.0,ACTIVE,Regularly,36,6dec0352819778c10daa1efb5426745757f85ec48322d45df28cf6bc6f241fef
ead9e218d910c70fa074403d400998c4be368adb255c9433b22c8713eb12b1f6,1.0,1.0,ACTIVE,Regularly,22,6470fdfa2d6cdc50a2d4b85fa89745c77db1169903a97a2cae59ec523f1e8c0a
eadacdee0b74fec0f2885f9b183f9564919ccf14a9698e4fd0f874d14e75ee5c,,,ACTIVE,NONE,26,e8e3cde2d4648c667ec8479f39ecca1f5f4e37ef40566b26f5b4e756ab254e57
eae678728ecb5061fa74a98b41cd93ba418fbad0b597bee80cb669021857d882,1.0,1.0,ACTIVE,Regularly,71,eb0db1277020f3b6a318f17ff729c7258b514afcdc78a81cd5f4281409da27e1
eae75c70b791c1415fe10341339300480f1a0292fa9d40d94cdd9b97f06079b9,,,PRE-CREATE,NONE,27,27f37539620a5197c477d8cf445c955107e91fe99fc9d2d5c97ccb7ad14d5f13
eaeb753c2ea1ae95bd266447d98ec4e92530e6ef526c096115a8da686297e29d,,,ACTIVE,NONE,68,0244a79ae3c391105e51c451391a521b43ec31296cee413155e763cc8be8fe30
eaed85381f16afb29e2539886a802897798b82921cdd4bd9863a6dd73a894e3e,,,ACTIVE,NONE,26,5421382321ffd414c4de07dd76471127b02748e2d5ac3c095378f97d42f7dfc4
eaf43d940800e072549059c913a02af31b50b6fdf2dc8d2766e308f5462258b5,,,ACTIVE,NONE,29,bff8f9f375e71b60860ef1e5e9722ea4b0aec10bf6df96030eb3fc3614e2edbc
eaf9d8853997da09fcbb61b4a528cc63e8e77c2dee8bb4275a9c87aeb03f7f5f,1.0,1.0,ACTIVE,Regularly,23,455aaca0030dbc6b1650b250e9dd029d95fdcd9ddfe7129e0dc0bf890981197d
eb0629d49044a0bf7cb14373cd4b5ce5c7db08a53876ae3241097f68ca48deba,1.0,1.0,ACTIVE,Regularly,32,ac0faff4b44226d4458b54b6e22f6bee1402438e17e2d1b1fd7e75e60bb23bea
eb1037c844cea256038456b864779b48599df8a511a2a1142587d4db4556ca4e,1.0,1.0,ACTIVE,Regularly,29,c1e320957afa295ffad6c18be556d962313fad79ebac764b284ef6832d98c666
eb130b49bdbc4f869f0eb510ad9ff6b0946ff74fc3595df36ed8b520271e2a77,,,ACTIVE,NONE,25,0775f0753ca7d97bf8191bd5aabec5118c62be58a6ab187e6b38b7e16cac0320
eb19e1cdedf783396e2c4876b76f6f3864eeb1377efb7f896d2f5bbf7bd4bcdb,1.0,1.0,ACTIVE,Regularly,36,04627cb5208f52a237964b85f8522f43cc9788e166fdcfbca63d42a1e744bd6c
eb1a8d2320cd8d9961b68840894477fa9bed8097ce5704c0c69ac4e79c2c5f16,1.0,1.0,ACTIVE,Regularly,54,dc42ac01bf03f6d5983bbbf430dc157301c98f4a5daeab933ffeb4ccfd01c1c0
eb1fd2d67b13ec039696d0be7aa321edf2bd8af108194ae65fcf279f7c48ae6e,,,ACTIVE,NONE,41,d5ba9fe519a30dbdc60760ce5572b4032793558381f1e01427caeeece7d65032
eb2ab14b9cabfc188c62d98280e544315b6c52aa7bc9c6a46e3bb5909af81216,1.0,1.0,ACTIVE,Regularly,25,206443fecf0591df8697683c7be492ffd1569f7f9e425442985c01fc25a1bfb5
eb3d7529670d7c5e1d9a74c2429bb66e867dda6c86599d7e28b90e625e6a4ec6,,,ACTIVE,NONE,46,578e9c8de35c688356215f62ba7a125adf38c92f4e26376698c0c4edb9668c60
eb439481b91871e0f686e83a380629206cd8b6dc374ddc35d0c07859290cb61c,,,ACTIVE,NONE,27,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
eb464273dd0456c609cad3e4c66bbcd7c76c1c6dbb0835550a85c686746f96eb,,,ACTIVE,NONE,51,48448017ee4e14d124ea28f452b2f0cadad28593942fab957f41d0b40efdd167
eb4f7687c6bb5231083d407ec7238a6eb9fa66e835448b76af3a2f472ce4f5fe,1.0,1.0,ACTIVE,Regularly,39,c420a40bfb1a3930e1c420f482cb2c5df636fdc0a95a302fb1b5e73e35c9abed
eb51581dae9a7b24f1832b594785f902639b745231a194bd349939611e0c84dd,,,ACTIVE,NONE,32,afef035c9645d599d2f571fd3d84015449ad68fb0cda0d08ea883418f03a890a
eb5436f0e4900f55ebe716c429a778b609629760f589a2559899b01000bd7eb5,,,ACTIVE,NONE,23,7b5f43e0dd6417c6885abb20774b4026af8337c2ce13b7981b275059ff169882
eb54b277a568552709dba9bed7a8b8fd8289bd0d38ba90726c68f7b7a21fb990,1.0,1.0,ACTIVE,Regularly,24,aae986e7da5a3c3263e3ab0466a4056eac4ba933bb917a3b17332003b1ca4238
